MOVE_TYPE,MOVE_TYPE_DETAIL,FROM_LOCATION,TO_LOCATION,EMP_ID,START_TIME,END_TIME,GOAL
REPLEN,REPLEN,C03-1901,C01-170C8,F430,20180723043228,20180723043228,20180723043228
REPLEN,REPLEN,B08-2201,B08-220A,Y769,20180723043233,20180723043233,20180723043233
REPLEN,REPLEN,C13-40511,C14-110C6,S6163,20180723043235,20180723043235,20180723043235
REPLEN,REPLEN,C20-4352,C19-455C5,W7494,20180723043241,20180723043241,20180723043241
REPLEN OVERFLOW,REPLEN,C10-425A,C10-2502,G6408,20180723043303,20180723043303,20180723043303
REPLEN,REPLEN,A95-5302,A01-465B,B3802,20180723043305,20180723043305,20180723043305
REPLEN,REPLEN,A02-1953,A02-125A,B6061,20180723043311,20180723043311,20180723043311
REPLEN OVERFLOW,REPLEN,C19-455C5,C20-4352,W7494,20180723043313,20180723043313,20180723043313
REPLEN OVERFLOW,REPLEN,C01-170C8,C01-2052,F430,20180723043316,20180723043316,20180723043316
REPLEN,REPLEN,C19-19012,C18-115C7,L7493,20180723043317,20180723043317,20180723043317
PUTAWAY,PUTAWAY,DR-D22,A08-2555,H6382,20180723043332,20180723043332,20180723043332
REPLEN,REPLEN,C11-4101,C95-240B,W5105,20180723043340,20180723043340,20180723043340
REPLEN,REPLEN,B01-1203,B01-120A,B721,20180723043341,20180723043341,20180723043341
REPLEN,REPLEN,A90-3801,A90-450A,T6671,20180723043359,20180723043359,20180723043359
REPLEN,REPLEN,B11-1852,B11-180A,W950,20180723043416,20180723043416,20180723043416
REPLEN OVERFLOW,REPLEN,C18-115C7,C19-19012,L7493,20180723043426,20180723043426,20180723043426
REPLEN,PUTAWAY,C10-2351,C10-185A,G6408,20180723043430,20180723043430,20180723043430
REPLEN OVERFLOW,REPLEN,A01-465B,A01-4455,B3802,20180723043431,20180723043431,20180723043431
REPLEN,REPLEN,B08-3504,B09-385A,Z977,20180723043433,20180723043433,20180723043433
REPLEN,REPLEN,A12-20512,A13-230B5,M6763,20180723043445,20180723043445,20180723043445
REPLEN,REPLEN,C13-12011,C12-115C8,S6163,20180723043456,20180723043456,20180723043456
REPLEN,REPLEN,C09-1254,C09-370A,O5169,20180723043457,20180723043457,20180723043457
REPLEN,REPLEN,C20-38013,C19-455C6,W7494,20180723043457,20180723043457,20180723043457
REPLEN OVERFLOW,REPLEN,A13-230B5,A12-20512,M6763,20180723043505,20180723043505,20180723043505
REPLEN,REPLEN,C15-3303,C15-335A,P6085,20180723043520,20180723043520,20180723043520
REPLEN OVERFLOW,REPLEN,C12-115C8,C13-12011,S6163,20180723043524,20180723043524,20180723043524
PUTAWAY,PUTAWAY,DR-D22,A08-2255,M6696,20180723043524,20180723043524,20180723043524
REPLEN,REPLEN,C08-1905,C08-440A,F709,20180723043529,20180723043529,20180723043529
REPLEN OVERFLOW,REPLEN,C19-455C6,C20-45012,W7494,20180723043535,20180723043535,20180723043535
REPLEN,REPLEN,A90-4401,A90-440A,T6671,20180723043603,20180723043603,20180723043603
REPLEN OVERFLOW,REPLEN,C09-370A,C09-3951,O5169,20180723043613,20180723043613,20180723043613
REPLEN,REPLEN,C19-12011,C18-115B6,L7493,20180723043616,20180723043616,20180723043616
PUTAWAY,PUTAWAY,DR-D22,A08-2654,H6382,20180723043617,20180723043617,20180723043617
REPLEN OVERFLOW,REPLEN,C01-165D2,C01-1402,F430,20180723043623,20180723043623,20180723043623
REPLEN,REPLEN,A02-2352,A02-125A,B6061,20180723043645,20180723043645,20180723043645
REPLEN,REPLEN,C10-3703,C10-420A,G6408,20180723043658,20180723043658,20180723043658
PUTAWAY,PUTAWAY,DR-D22,A08-1504,Y769,20180723043708,20180723043708,20180723043708
REPLEN,REPLEN,C11-4501,C95-280B,W5105,20180723043724,20180723043724,20180723043724
REPLEN,REPLEN,C20-41013,C19-435B5,W7494,20180723043741,20180723043741,20180723043741
REPLEN,REPLEN,C13-10012,C12-115C7,S6163,20180723043745,20180723043745,20180723043745
REPLEN,REPLEN,C09-3255,C09-410A,O5169,20180723043802,20180723043802,20180723043802
REPLEN,REPLEN,A90-3802,A90-420A,T6671,20180723043804,20180723043804,20180723043804
REPLEN,REPLEN,A12-20511,A13-310B7,M6763,20180723043816,20180723043816,20180723043816
REPLEN,REPLEN,C10-4551,C10-405A,G6408,20180723043816,20180723043816,20180723043816
REPLEN OVERFLOW,REPLEN,C12-115C7,C13-10012,S6163,20180723043816,20180723043816,20180723043816
REPLEN,REPLEN,B01-3901,B01-175A,B721,20180723043828,20180723043828,20180723043828
PUTAWAY,PUTAWAY,DR-D22,A08-1405,H6382,20180723043832,20180723043832,20180723043832
REPLEN,REPLEN,B08-4354,B09-385A,Z977,20180723043843,20180723043843,20180723043843
REPLEN OVERFLOW,REPLEN,A13-310B7,A12-20511,M6763,20180723043851,20180723043851,20180723043851
REPLEN,REPLEN,C19-13013,C18-115B8,L7493,20180723043852,20180723043852,20180723043852
REPLEN,REPLEN,C08-2754,C08-410A,F709,20180723043855,20180723043855,20180723043855
REPLEN OVERFLOW,REPLEN,C18-115B8,C19-13013,L7493,20180723043926,20180723043926,20180723043926
REPLEN OVERFLOW,REPLEN,C01-210C5,C01-1451,F430,20180723043943,20180723043943,20180723043943
REPLEN,REPLEN,C12-3003,C12-175A,P6085,20180723043955,20180723043955,20180723043955
REPLEN,REPLEN,B09-3851,B09-415A,W950,20180723044014,20180723044014,20180723044014
REPLEN,REPLEN,A02-1955,A02-150A,B6061,20180723044023,20180723044023,20180723044023
REPLEN,REPLEN,C10-4155,C10-405A,G6408,20180723044035,20180723044035,20180723044035
REPLEN,REPLEN,C20-43512,C19-415B8,W7494,20180723044043,20180723044043,20180723044043
REPLEN,REPLEN,C13-12012,C14-150B8,S6163,20180723044119,20180723044119,20180723044119
REPLEN OVERFLOW,REPLEN,C14-150B8,C13-16513,S6163,20180723044127,20180723044127,20180723044127
REPLEN,REPLEN,C09-4501,C08-425A,F709,20180723044138,20180723044138,20180723044138
REPLEN,REPLEN,C19-1004,C19-100A,L7493,20180723044138,20180723044138,20180723044138
REPLEN,REPLEN,B09-4154,B09-415A,W950,20180723044147,20180723044147,20180723044147
PUTAWAY,SLAMS DUNK,DR-D31,A01-4652,H6382,20180723044205,20180723044205,20180723044205
REPLEN,REPLEN,C10-2855,C09-410A,O5169,20180723044208,20180723044208,20180723044208
REPLEN OVERFLOW,REPLEN,C08-425A,C08-3801,F709,20180723044215,20180723044215,20180723044215
REPLEN,REPLEN,C95-2903,C95-310B,W5105,20180723044229,20180723044229,20180723044229
REPLEN OVERFLOW,REPLEN,C95-310B,C95-3201,W5105,20180723044231,20180723044231,20180723044231
REPLEN,REPLEN,B08-4454,B09-385A,Z977,20180723044232,20180723044232,20180723044232
REPLEN,REPLEN,B01-1401,B01-180A,B721,20180723044233,20180723044233,20180723044233
REPLEN,REPLEN,C01-1604,C01-120E1,F430,20180723044236,20180723044236,20180723044236
REPLEN OVERFLOW,REPLEN,C19-415B8,C20-42511,W7494,20180723044236,20180723044236,20180723044236
REPLEN,REPLEN,C10-4404,C10-395A,G6408,20180723044246,20180723044246,20180723044246
REPLEN,REPLEN,A90-2302,A90-330A,T6671,20180723044251,20180723044251,20180723044251
PUTAWAY,SLAMS DUNK,C16-1651,C16-1652,P6085,20180723044258,20180723044258,20180723044258
REPLEN,REPLEN,A09-3855,A08-505C1,M6763,20180723044259,20180723044259,20180723044259
REPLEN,REPLEN,C13-17511,C14-150B7,S6163,20180723044300,20180723044300,20180723044300
REPLEN OVERFLOW,REPLEN,C10-395A,C95-2603,G6408,20180723044306,20180723044306,20180723044306
PUTAWAY,PUTAWAY,DR-D31,B02-4253,M6696,20180723044317,20180723044317,20180723044317
REPLEN,REPLEN,A09-2603,A06-180C3,B3802,20180723044319,20180723044319,20180723044319
REPLEN,REPLEN,B01-1903,B01-190A,B721,20180723044329,20180723044329,20180723044329
REPLEN OVERFLOW,REPLEN,C14-150B7,C13-22513,S6163,20180723044329,20180723044329,20180723044329
REPLEN OVERFLOW,REPLEN,C09-410A,C09-4101,O5169,20180723044333,20180723044333,20180723044333
REPLEN OVERFLOW,REPLEN,A06-180C3,A05-1505,B3802,20180723044357,20180723044357,20180723044357
REPLEN,REPLEN,A02-1152,A02-190A,B6061,20180723044359,20180723044359,20180723044359
REPLEN OVERFLOW,REPLEN,A08-505C1,A09-3855,M6763,20180723044405,20180723044405,20180723044405
REPLEN,REPLEN,C20-42512,C19-385C4,W7494,20180723044406,20180723044406,20180723044406
PUTAWAY,SLAMS DUNK,C16-2451,C16-2453,P6085,20180723044419,20180723044419,20180723044419
REPLEN,REPLEN,A14-3403,A15-220B1,Y708,20180723044423,20180723044423,20180723044423
REPLEN,REPLEN,C09-4001,C09-380A,O5169,20180723044442,20180723044442,20180723044442
PUTAWAY,PUTAWAY,DR-D31,A03-5252,H6382,20180723044443,20180723044443,20180723044443
REPLEN,REPLEN,C10-3101,C10-380A,G6408,20180723044449,20180723044449,20180723044449
PUTAWAY,PUTAWAY,DR-D31,C11-1452,M6696,20180723044508,20180723044508,20180723044508
REPLEN OVERFLOW,REPLEN,C10-380A,C10-4552,G6408,20180723044520,20180723044520,20180723044520
PUTAWAY,SLAMS DUNK,C16-2651,C16-1853,P6085,20180723044522,20180723044522,20180723044522
REPLEN,REPLEN,B95-4904,B09-415A,W950,20180723044535,20180723044535,20180723044535
REPLEN OVERFLOW,REPLEN,C01-120E1,C01-2003,F430,20180723044539,20180723044539,20180723044539
PUTAWAY,PUTAWAY,B01-1903,B01-1901,B721,20180723044540,20180723044540,20180723044540
REPLEN,REPLEN,B06-3952,B06-395A,Z977,20180723044559,20180723044559,20180723044559
REPLEN,REPLEN,A05-2953,A06-140B3,B3802,20180723044604,20180723044604,20180723044604
REPLEN,REPLEN,C08-3753,C08-405A,F709,20180723044606,20180723044606,20180723044606
REPLEN OVERFLOW,REPLEN,A15-220B1,A14-3253,Y708,20180723044609,20180723044609,20180723044609
REPLEN,REPLEN,C15-30511,C19-115A,L7493,20180723044615,20180723044615,20180723044615
REPLEN OVERFLOW,REPLEN,A06-140B3,A05-2953,B3802,20180723044622,20180723044622,20180723044622
REPLEN OVERFLOW,REPLEN,C09-380A,C09-3501,O5169,20180723044622,20180723044622,20180723044622
REPLEN,REPLEN,C13-33512,C12-315B8,S6163,20180723044636,20180723044636,20180723044636
REPLEN,REPLEN,A17-3301,A17-330B,T6671,20180723044654,20180723044654,20180723044654
REPLEN OVERFLOW,REPLEN,C12-315B8,C13-30012,S6163,20180723044657,20180723044657,20180723044657
PUTAWAY,PUTAWAY,DR-D31,A09-34511,H6382,20180723044737,20180723044737,20180723044737
PUTAWAY,SLAMS DUNK,C14-1651,C14-2052,P6085,20180723044757,20180723044757,20180723044757
REPLEN,REPLEN,C19-36013,C95-300B,W5105,20180723044830,20180723044830,20180723044830
PUTAWAY,SLAMS DUNK,C14-1951,C14-2053,P6085,20180723044846,20180723044846,20180723044846
REPLEN,REPLEN,C08-4255,C09-330A,O5169,20180723044850,20180723044850,20180723044850
REPLEN,REPLEN,C11-4304,C10-375A,G6408,20180723044858,20180723044858,20180723044858
REPLEN,REPLEN,A09-4452,A10-390C7,M6763,20180723044904,20180723044904,20180723044904
REPLEN,REPLEN,C13-29013,C12-315C8,S6163,20180723044911,20180723044911,20180723044911
REPLEN,REPLEN,C20-44511,C19-385C3,W7494,20180723044921,20180723044921,20180723044921
PUTAWAY,SLAMS DUNK,C14-2351,C14-2002,P6085,20180723044936,20180723044936,20180723044936
REPLEN OVERFLOW,REPLEN,C12-315C8,C13-33512,S6163,20180723044937,20180723044937,20180723044937
REPLEN,REPLEN,C08-4254,C08-405A,F709,20180723044942,20180723044942,20180723044942
PUTAWAY,PUTAWAY,DR-D31,B95-4303,H6382,20180723044944,20180723044944,20180723044944
REPLEN OVERFLOW,REPLEN,C19-385C3,C20-3802,W7494,20180723045002,20180723045002,20180723045002
REPLEN OVERFLOW,REPLEN,A10-390C7,A09-4452,M6763,20180723045003,20180723045003,20180723045003
REPLEN,REPLEN,A07-1852,A02-230A,B6061,20180723045009,20180723045009,20180723045009
REPLEN OVERFLOW,REPLEN,C08-405A,C08-3301,F709,20180723045017,20180723045017,20180723045017
PUTAWAY,SLAMS DUNK,C14-1401,C14-1201,P6085,20180723045038,20180723045038,20180723045038
REPLEN,REPLEN,B06-4501,B01-195A,B721,20180723045055,20180723045055,20180723045055
PUTAWAY,PUTAWAY,DR-D31,C19-20013,H6382,20180723045055,20180723045055,20180723045055
REPLEN,REPLEN,C10-4205,C10-360A,G6408,20180723045057,20180723045057,20180723045057
REPLEN,REPLEN,B04-3904,B04-285A,Y769,20180723045109,20180723045109,20180723045109
REPLEN OVERFLOW,REPLEN,C10-360A,C10-3551,G6408,20180723045115,20180723045115,20180723045115
REPLEN,REPLEN,C20-42011,C19-385B3,W7494,20180723045146,20180723045146,20180723045146
PUTAWAY,SLAMS DUNK,C14-1101,C14-2355,P6085,20180723045151,20180723045151,20180723045151
REPLEN,REPLEN,C13-3903,C95-300A,W5105,20180723045153,20180723045153,20180723045153
REPLEN,REPLEN,B07-1801,B07-305B,Z977,20180723045159,20180723045159,20180723045159
REPLEN,REPLEN,C13-2953,C14-270C8,S6163,20180723045212,20180723045212,20180723045212
REPLEN OVERFLOW,REPLEN,C01-180D3,C01-1952,F430,20180723045214,20180723045214,20180723045214
REPLEN,REPLEN,A01-2705,A01-270B,Y708,20180723045220,20180723045220,20180723045220
REPLEN,REPLEN,C09-2805,C09-325A,O5169,20180723045226,20180723045226,20180723045226
REPLEN,REPLEN,C19-27511,C19-165A,L7493,20180723045226,20180723045226,20180723045226
REPLEN OVERFLOW,REPLEN,C19-385B3,C20-42011,W7494,20180723045228,20180723045228,20180723045228
REPLEN,REPLEN,C10-3301,C10-355A,G6408,20180723045231,20180723045231,20180723045231
REPLEN OVERFLOW,REPLEN,C14-270C8,C13-2952,S6163,20180723045233,20180723045233,20180723045233
REPLEN OVERFLOW,REPLEN,A01-270B,A01-3353,Y708,20180723045253,20180723045253,20180723045253
REPLEN OVERFLOW,REPLEN,C10-355A,C10-4504,G6408,20180723045254,20180723045254,20180723045254
PUTAWAY,SLAMS DUNK,C14-2001,C14-1153,P6085,20180723045255,20180723045255,20180723045255
REPLEN,REPLEN,A02-2805,A02-285A,B6061,20180723045347,20180723045347,20180723045347
REPLEN,REPLEN,C13-29513,C14-270B8,S6163,20180723045420,20180723045420,20180723045420
REPLEN,REPLEN,C10-3801,C10-345A,G6408,20180723045445,20180723045445,20180723045445
REPLEN,REPLEN,C20-45013,C19-365B2,W7494,20180723045445,20180723045445,20180723045445
REPLEN,REPLEN,C08-2503,C08-375A,F709,20180723045448,20180723045448,20180723045448
REPLEN,REPLEN,A90-3202,A90-110C8,B3802,20180723045451,20180723045451,20180723045451
REPLEN OVERFLOW,REPLEN,C10-345A,C10-3301,G6408,20180723045504,20180723045504,20180723045504
REPLEN,REPLEN,C09-4454,C09-290A,O5169,20180723045513,20180723045513,20180723045513
REPLEN,REPLEN,A01-3302,A01-305A,Y708,20180723045514,20180723045514,20180723045514
REPLEN,REPLEN,C19-19511,C18-185B1,L7493,20180723045515,20180723045515,20180723045515
REPLEN OVERFLOW,REPLEN,C19-365B2,C20-39012,W7494,20180723045516,20180723045516,20180723045516
REPLEN,REPLEN,C95-4405,C95-310A,W5105,20180723045524,20180723045524,20180723045524
PUTAWAY,PUTAWAY,DR-D31,A07-3953,H6382,20180723045535,20180723045535,20180723045535
REPLEN,REPLEN,A08-4654,A08-485B,W950,20180723045547,20180723045547,20180723045547
PUTAWAY,PUTAWAY,DR-D31,A09-5254,B721,20180723045600,20180723045600,20180723045600
PUTAWAY,PUTAWAY,DR-D31,A95-5302,M6696,20180723045601,20180723045601,20180723045601
REPLEN OVERFLOW,REPLEN,A08-485B,A08-4654,W950,20180723045609,20180723045609,20180723045609
REPLEN,REPLEN,A08-31511,A08-355B8,M6763,20180723045618,20180723045618,20180723045618
REPLEN OVERFLOW,REPLEN,A90-110C8,A90-1601,B3802,20180723045624,20180723045624,20180723045624
REPLEN,REPLEN,C10-3353,C10-330A,G6408,20180723045631,20180723045631,20180723045631
REPLEN,REPLEN,A17-3254,A17-320B,T6671,20180723045639,20180723045639,20180723045639
REPLEN,REPLEN,B04-2453,B04-175A,Z977,20180723045641,20180723045641,20180723045641
REPLEN,REPLEN,C13-2802,C13-275A,S6163,20180723045647,20180723045647,20180723045647
REPLEN OVERFLOW,REPLEN,C13-275A,C13-2602,S6163,20180723045707,20180723045707,20180723045707
REPLEN OVERFLOW,REPLEN,A17-320B,A17-2601,T6671,20180723045713,20180723045713,20180723045713
REPLEN,REPLEN,C09-3601,C08-385C4,F430,20180723045713,20180723045713,20180723045713
REPLEN,REPLEN,C08-2703,C08-375A,F709,20180723045758,20180723045758,20180723045758
REPLEN,REPLEN,C10-1951,C09-290A,O5169,20180723045804,20180723045804,20180723045804
PUTAWAY,PUTAWAY,DR-D21,B95-5802,P6085,20180723045812,20180723045812,20180723045812
REPLEN OVERFLOW,REPLEN,A08-355B8,A08-31511,M6763,20180723045820,20180723045820,20180723045820
REPLEN,REPLEN,C20-3204,C19-355C8,W7494,20180723045831,20180723045831,20180723045831
REPLEN OVERFLOW,REPLEN,C08-385C4,C09-3852,F430,20180723045844,20180723045844,20180723045844
PUTAWAY,PUTAWAY,DR-D31,A09-5354,B721,20180723045845,20180723045845,20180723045845
PUTAWAY,PUTAWAY,DR-D31,A95-2705,H6382,20180723045905,20180723045905,20180723045905
REPLEN,REPLEN,C19-16012,C18-185C2,L7493,20180723045915,20180723045915,20180723045915
REPLEN,REPLEN,A07-16011,A08-150C8,W950,20180723045921,20180723045921,20180723045921
REPLEN,REPLEN,C13-36013,C13-320A,S6163,20180723045925,20180723045925,20180723045925
REPLEN,REPLEN,C14-4203,C10-320A,G6408,20180723045930,20180723045930,20180723045930
REPLEN OVERFLOW,REPLEN,C19-355C8,C20-3102,W7494,20180723045931,20180723045931,20180723045931
REPLEN,REPLEN,B04-2752,B04-325A,Y769,20180723045932,20180723045932,20180723045932
REPLEN OVERFLOW,REPLEN,C10-320A,C10-4051,G6408,20180723045955,20180723045955,20180723045955
PUTAWAY,PUTAWAY,DR-D21,A12-18513,M6696,20180723050059,20180723050059,20180723050059
PUTAWAY,PUTAWAY,C09-3601,C95-1901,F430,20180723050102,20180723050102,20180723050102
REPLEN,REPLEN,A12-22512,A12-170A,W950,20180723050103,20180723050103,20180723050103
REPLEN,REPLEN,C09-2902,C09-295A,O5169,20180723050109,20180723050109,20180723050109
REPLEN,REPLEN,A01-3903,A01-310B,Y708,20180723050117,20180723050117,20180723050117
REPLEN,REPLEN,C13-2804,C13-320A,S6163,20180723050117,20180723050117,20180723050117
REPLEN OVERFLOW,REPLEN,C13-320A,C13-3752,S6163,20180723050128,20180723050128,20180723050128
REPLEN,REPLEN,C10-1304,C10-325A,G6408,20180723050135,20180723050135,20180723050135
REPLEN,REPLEN,A17-1903,A17-160B,T6671,20180723050138,20180723050138,20180723050138
PUTAWAY,PUTAWAY,DR-D21,A05-40011,P6085,20180723050138,20180723050138,20180723050138
REPLEN OVERFLOW,REPLEN,C09-295A,C09-2201,O5169,20180723050145,20180723050145,20180723050145
REPLEN,REPLEN,A09-3852,A10-380C2,D4182,20180723050205,20180723050205,20180723050205
REPLEN,REPLEN,B11-3401,B11-240B,Z977,20180723050210,20180723050210,20180723050210
REPLEN,REPLEN,C95-2803,C95-320B,W5105,20180723050219,20180723050219,20180723050219
REPLEN,REPLEN,C19-20012,C18-185B4,L7493,20180723050221,20180723050221,20180723050221
REPLEN OVERFLOW,REPLEN,C95-320B,C95-3301,W5105,20180723050224,20180723050224,20180723050224
REPLEN OVERFLOW,REPLEN,A17-160B,A17-1301,T6671,20180723050229,20180723050229,20180723050229
REPLEN,REPLEN,A09-40013,A10-380C2,D4182,20180723050244,20180723050244,20180723050244
PUTAWAY,PUTAWAY,DR-D31,A07-3703,H6382,20180723050244,20180723050244,20180723050244
PUTAWAY,PUTAWAY,DR-D31,A09-5054,B721,20180723050246,20180723050246,20180723050246
REPLEN,REPLEN,A02-4954,A02-345A,B6061,20180723050248,20180723050248,20180723050248
REPLEN,REPLEN,C12-1001,C08-280A,F709,20180723050252,20180723050252,20180723050252
REPLEN,REPLEN,A12-2504,A12-170A,W950,20180723050254,20180723050254,20180723050254
PUTAWAY,PUTAWAY,C09-3601,C09-3901,F430,20180723050301,20180723050301,20180723050301
PUTAWAY,PUTAWAY,DR-D21,A02-1152,M6696,20180723050311,20180723050311,20180723050311
REPLEN,REPLEN,A03-4954,A04-460B1,M6763,20180723050339,20180723050339,20180723050339
PUTAWAY,PUTAWAY,A17-1903,A17-1902,T6671,20180723050346,20180723050346,20180723050346
REPLEN,REPLEN,C20-2704,C19-355B6,W7494,20180723050351,20180723050351,20180723050351
REPLEN,REPLEN,C09-1305,C09-175A,O5169,20180723050355,20180723050355,20180723050355
REPLEN,REPLEN,C10-3102,C10-335A,G6408,20180723050356,20180723050356,20180723050356
REPLEN,REPLEN,A09-5153,A10-380C2,D4182,20180723050357,20180723050357,20180723050357
REPLEN,REPLEN,A12-1903,A12-210A,B3802,20180723050359,20180723050359,20180723050359
PUTAWAY,PUTAWAY,DR-D21,B07-1803,P6085,20180723050359,20180723050359,20180723050359
REPLEN OVERFLOW,REPLEN,A04-460B1,A03-4954,M6763,20180723050404,20180723050404,20180723050404
PUTAWAY,PUTAWAY,DR-D21,B05-2003,M6696,20180723050433,20180723050433,20180723050433
PUTAWAY,SLAMS DUNK,A90-2101,A15-36012,W950,20180723050508,20180723050508,20180723050508
PUTAWAY,SLAMS DUNK,A90-2102,A15-36012,W950,20180723050508,20180723050508,20180723050508
REPLEN OVERFLOW,REPLEN,C09-175A,C09-1002,O5169,20180723050525,20180723050525,20180723050525
PUTAWAY,PUTAWAY,DR-D31,A08-1654,Y769,20180723050532,20180723050532,20180723050532
REPLEN,REPLEN,C07-1301,C08-280A,F709,20180723050550,20180723050550,20180723050550
REPLEN OVERFLOW,REPLEN,C19-355B6,C20-3204,W7494,20180723050554,20180723050554,20180723050554
REPLEN,REPLEN,C09-3905,C95-340A,W5105,20180723050559,20180723050559,20180723050559
REPLEN,REPLEN,C19-14011,C18-195B5,L7493,20180723050606,20180723050606,20180723050606
PUTAWAY,PUTAWAY,DR-D31,A95-2503,B721,20180723050606,20180723050606,20180723050606
REPLEN,REPLEN,A09-3705,A10-380C2,D4182,20180723050610,20180723050610,20180723050610
REPLEN,REPLEN,C90-8452,C90-825A,F430,20180723050614,20180723050614,20180723050614
REPLEN,REPLEN,C13-3553,C13-375A,S6163,20180723050620,20180723050620,20180723050620
PUTAWAY,PUTAWAY,DR-D21,C20-31012,M6696,20180723050635,20180723050635,20180723050635
REPLEN OVERFLOW,REPLEN,A10-380C2,A09-3852,D4182,20180723050639,20180723050639,20180723050639
REPLEN OVERFLOW,REPLEN,C08-280A,C08-2701,F709,20180723050640,20180723050640,20180723050640
REPLEN,REPLEN,A90-2101,A12-210A,W950,20180723050649,20180723050649,20180723050649
